"stopPK","sourceStopID","stopName","stopLat","stopLon"
2726,B05712P,Term. Kota Intan,-6.132323,106.81115
2727,B00224P,Bundaran Taman Gondangdia 1,-6.194297,106.833189
2728,B05173P,Simpang Tj. Duren Barat 2,-6.170356,106.77528
2729,B03678P,Sbr. Jln. Cipinang Jaya,-6.214238,106.88701
2730,B05772P,Tongtek,-6.21662,106.8628
2731,B05989P,Jln. Ancol Barat 6,-6.12481,106.81983
2732,B03107P,Roxy Square 2,-6.167221,106.79975
2733,B02008P,Kolong Tol Guru Saleh,-6.257605,106.76529
2734,B06662P,Jln. I Gusti Ngurah Rai 1,-6.216178,106.92742
2735,B03137P,RS Gading Pluit,-6.166419,106.91558
2736,B04105P,Sbr. MTsN 20 Jakarta,-6.2052,106.95985
2737,B03246P,Ruko Mega Grosir Cempaka Mas,-6.167009,106.87376
2738,B02188P,Mall Cijantung,-6.312041,106.86245
2739,B05103P,Simpang Rawa Belong Sulaiman,-6.20612,106.78276
2740,B01190P,Jln. Kaliabang Rorotan,-6.128157,106.96325
2741,B03795P,Sbr. Jln. Mini II,-6.308966,106.90774
2742,B01626P,Jln. Swasembada Barat II,-6.126116,106.88485
2743,B02190P,Mall Cipinang Indah 2,-6.240012,106.89432
2744,B05436P,St. Duren Kalibata,-6.254264,106.85531
2745,B00348P,Fatmawati 2,-6.291994,106.79606
2746,B05492P,St. MRT Lebak Bulus,-6.289421,106.77436
2747,B04889P,Simpang Kaliabang Rorotan 1,-6.154064,106.97107
2748,B00332P,Dwijaya,-6.262287,106.78855
2749,B04178P,Sbr. PAUD Bina Keluarga Balita,-6.101793,106.69714
2750,B03192P,RSIA Bunda 2,-6.196015,106.83672
2751,B04674P,Senayan City,-6.227767,106.798089
2752,B02939P,Pool Blue Bird Puri 2,-6.160742,106.72685
2753,B04957P,Simpang Kramat Jaya Baru 2,-6.18412,106.85258
2754,B04930P,Simpang Kemanggisan Ilir Raya,-6.193066,106.784647
2755,B02900P,Polsek Cengkareng 1,-6.146466,106.72881
2756,B04460P,Sbr. SMP Nurul Falah,-6.110663,106.92596
2757,B05824P,Univ. Borobudur 1,-6.24157,106.89641
2758,B06746P,Sbr. Jln. Pangeran Antasari,-6.275209,106.808665
2759,B01259P,Jln. Kemandoran VII Grogol Utara,-6.209631,106.78344
2760,B00931P,Jln. Bendungan Jatiluhur IV,-6.215133,106.81377
2761,B03203P,RSU Dr Euis,-6.245428,106.94255
2762,B02817P,Perumahan Walikota Jakbar 2,-6.213297,106.72492
2763,B01594P,Jln. SPG 7,-6.286157,106.9049
2764,B05729P,Term. Tj. Priok 2,-6.109718,106.8834
2765,B00435P,Gg. Damai I Rorotan,-6.150802,106.95604
2766,P00275,Keselamatan,-6.222946,106.84745
2767,B04164P,Sbr. Ps. Pagi Raya Cilincing,-6.102788,106.93599
2768,B02878P,PLN Duren Tiga 2,-6.254234,106.83445
2769,B01161P,Jln. Industri Tj. Priok,-6.118624,106.86783
2770,B01095P,Jln. H. Ali Solihin Cibubur,-6.359265,106.87595
2771,B03818P,Sbr. Jln. Pinang IV Pondok Labu,-6.307453,106.80072
2772,B04932P,Simpang Kembangan Raya 2,-6.176148,106.74794
2773,B01825P,Kantor Pos Mampang,-6.240216,106.82259
2774,B05541P,Sudin Pencatatan Sipil 1,-6.203668,106.89009
2775,B00214P,Bumiputera,-6.206839,106.82234
2776,B02455P,Minagapura,-6.214979,106.7345
2777,B00092P,Bacang Lubang Buaya,-6.288956,106.89696
2778,B00715P,Groserindo,-6.249011,107.01686
2779,B01440P,Jln. Palem Jepang Baru,-6.218391,106.61589
2780,B01803P,Kampung Jembatan Ngurah Rai,-6.216438,106.92909
2781,B05676P,Tangerang City 2,-6.19454,106.63475
2782,B06604P,Simpang Jln. Pegangsaan Dua,-6.18223,106.9185
2783,B04117P,Sbr. Mutiara Taman Palem 1,-6.136725,106.73137
2784,B04963P,Simpang Labu Cemara,-6.116082,106.91503
2785,B06875P,Jln. R. E. Martadinata,-6.130036,106.83429
2786,B02880P,PLN Pusat,-6.240011,106.80376
2787,B00415P,Gg. Barokah Lingkar Timur,-6.19658,106.94405
2788,B05828P,Univ. Darma Persada 2,-6.230546,106.92473
2789,B00263P,Cipinang Indah,-6.22943,106.89116
2790,B00234P,Cawang Soetoyo 1,-6.24544,106.87548
2791,B04423P,Sbr. SMAN 38,-6.335833,106.83481
2792,B02180P,Malaka 1 Gg. Veteran,-6.147191,106.95636
2793,B04716P,Simpang Batu Ampar IV Inerbang,-6.28148,106.86361
2794,B04259P,Sbr. Puskesmas Pegangsaan Dua,-6.181057,106.9142
2795,B05255P,SMAN 10 Bekasi,-6.176243,106.98173
2796,B04404P,Sbr. Seksi Dinas Pendidikan Makasar,-6.275565,106.87668
2797,B00617P,Gerbang Tol Joglo 1,-6.218914,106.74426
2798,B03714P,Sbr. Jln. H. Kasam,-6.208234,106.73783
2799,B06681P,Waduk Papanggo,-6.127219,106.87284
2800,P00108,Kebon Jeruk,-6.194311,106.76887
2801,B03273P,Rusun Jati Rawasari,-6.183517,106.86389
2802,B04711P,Simpang Balai Pustaka Timur Waru,-6.196611,106.88629
2803,B04175P,Sbr. Ps. Ujung Menteng,-6.189773,106.96653
2804,B02393P,MBAU,-6.245829,106.8428
2805,B00086P,AURI Jatibaru,-6.182985,106.81407
2806,B05308P,SMKN 12,-6.115571,106.88546
2807,B05881P,Wijaya Kusuma,-6.333008,106.83567
2808,B01380P,Jln. Melati Bhakti,-6.229557,106.9015
2809,B06543P,St. Manggarai,-6.210961,106.85129
2810,B05394P,SMPN 85,-6.31244,106.79533
2811,B00338P,Enggano 1,-6.110213,106.89246
2812,B02248P,Masjid Al Jihad Ulujami,-6.254771,106.76348
2813,B01315P,Jln. Lapangan Merah,-6.218499,106.75514
2814,B00862P,Jln. Angsana Kemanggisan,-6.194934,106.78208
2815,B04071P,Sbr. Masjid Nurul Falah Grogol,-6.170757,106.78477
2816,B05855P,Victoria Park 2,-6.197681,106.62187
2817,B03497P,Sbr. Gg. Ahmad Squadron,-6.269167,106.87759
2818,B02692P,Ps. Tomas,-6.179192,106.81306
2819,B06182P,Sbr. SMK Nurul Huda,-6.176843,106.93604
2820,B02970P,Pospol Bendungan Hilir,-6.213858,106.8131
2821,B03664P,Sbr. Jln. Bungur IV Rambutan,-6.314526,106.88457
2822,B03048P,Puskesmas Kebayoran Baru,-6.247225,106.80572
2823,B03579P,Sbr. Gedung Pompa Cideng Siantar,-6.173359,106.80682
2824,B05132P,Simpang Sabar Raya 1,-6.24116,106.75245
2825,B05440P,St. Duren Kalibata 4,-6.255071,106.85506
2826,B01205P,Jln. Karet Pasar Baru Barat I,-6.20469,106.8164
2827,B06638P,Duren Tiga 2,-6.251908,106.82677
2828,B01770P,Jembatan Taman Kota,-6.157634,106.75751
2829,B02995P,PU Irigasi,-6.201479,106.81079
2830,B05309P,SMKN 22,-6.294243,106.85554
2831,B06646P,Jln. Cinere Raya 2,-6.33358,106.78281
2832,B05706P,Term. Kampung Melayu,-6.224804,106.86697
2833,B04954P,Simpang Kramat II,-6.235583,106.78529
2834,B06650P,Jln. Lebak Bulus Raya,-6.289748,106.770854
2835,B02005P,Koja Trade Mall,-6.122508,106.91677
2836,B04537P,Sbr. Taman Tulang Bawang,-6.176908,106.80858
2837,B03817P,Sbr. Jln. Pinang IIIb,-6.308184,106.79797
2838,B05524P,STIE IBEK,-6.173256,106.7977
2839,B00087P,Auto 2000,-6.25922,106.78922
2840,B02637P,Ps. Kramat Jati 1,-6.269058,106.86691
2841,P00032,Cawang Soetoyo,-6.244771,106.87598
2842,B02052P,Komplek Mandiri Giant Express 1,-6.297385,106.76499
2843,B05150P,Simpang Seruling Musik Raya,-6.17436,106.9095
2844,B03778P,Sbr. Jln. Mangga KDW,-6.332148,106.88178
2845,B00290P,Dammara,-6.25419,106.83146
2846,B00860P,Jln. Angkasa 1,-6.1508,106.84111
2847,B00525P,Gg. Oxport Kebantenan VII,-6.110279,106.92941
2848,B05872P,Kantor Walikota Jaksel,-6.249147,106.80791
2849,B02788P,Perum Kedoya Garden,-6.1806,106.75004
2850,B05054P,Simpang Patra Lontar Raya,-6.182359,106.78119
2851,B02277P,Masjid At Taqwa 1,-6.276957,106.84587
2852,B03295P,Rusun Tambora,-6.147327,106.798676
2853,B03361P,SDN Dukuh 05,-6.298845,106.87932
2854,B01587P,Jln. SMAN 63,-6.228154,106.74704
2855,B05148P,Simpang Serdang Swadaya Raya 2,-6.227633,106.91484
2856,B04166P,Sbr. Ps. Palmerah,-6.20749,106.79606
2857,B03235P,Ruko Cordoba 3,-6.110884,106.741082
2858,B01051P,Jln. Duri Tol,-6.185319,106.77025
2859,B04479P,Sbr. SMPN 205,-6.170212,106.70691
2860,B03297P,Rusun Tanah Abang 2,-6.192171,106.81474
2861,B05411P,SPBU Meruya Ilir,-6.19749,106.75352
2862,B01272P,Jln. Kenanga,-6.287468,106.81848
2863,B01689P,Jln. Tpa II,-6.296656,106.89723
2864,B01324P,Jln. Lorong 19,-6.107881,106.89701
2865,B06847P,Sbr. Gg. Cermai,-6.324671,106.811372
2866,B05936P,YPI Al Huda Kb. Jeruk,-6.202423,106.76924
2867,B00038P,Ampera 4,-6.291345,106.8172
2868,B01629P,Jln. Swasembada Barat V,-6.124938,106.88497
2869,B01497P,Jln. Pinang Raya,-6.308942,106.79372
2870,B00709P,Griya Ardhya Garini 2,-6.259544,106.88942
2871,B03828P,Sbr. Jln. Ruby Kembangan Utara,-6.179903,106.73422
2872,B06432P,Jln. Rasamala,-6.206328,106.871422
2873,B01054P,Jln. EE Sukabumi Selatan,-6.213416,106.77895
2874,B05670P,Tanah Baru Cipedak,-6.363462,106.80684
2875,B05779P,TPU Basmol,-6.160331,106.75275
2876,B06717P,Jln. Inspeksi Kalimalang Lampiri,-6.249943,106.938978
2877,B00910P,Jln. Batu Tulis II,-6.280482,106.86271
2878,B02369P,Masjid Nurul Iman Kubur Batu,-6.197613,106.74443
2879,B01361P,Jln. Manunggal II Petukangan,-6.245931,106.7519
2880,B03064P,Puskesmas Rawamangun,-6.197034,106.88839
2881,B03570P,Sbr. Gg. Trijaya IV Timur,-6.232282,106.85287
2882,B03401P,SDN Palmerah 09,-6.207705,106.78805
2883,B04962P,Simpang Kunir Kemukus,-6.133731,106.81475
2884,B02300P,Masjid Guru Amin,-6.258186,106.8434
2885,B05142P,Simpang Semangka I,-6.179887,106.8059
2886,B01289P,Jln. Komarudin Timur Lingkar Timur,-6.196226,106.94401
2887,B01007P,Jln. Cipinang Bali III,-6.239272,106.89136
2888,B04211P,Sbr. PLN Kramat Jati,-6.283302,106.8716
2889,B04920P,Simpang Kelapa Nias Pegangsaan,-6.154678,106.91592
2890,B01842P,Kartini Hospital 2,-6.237876,106.76942
2891,B03982P,Sbr. Komplek Sltp 200,-6.15911,106.95813
2892,B00959P,Jln. Bungur,-6.247708,106.7814
2893,B06065P,Puskesmas Sunter Agung I,-6.132513,106.85557
2894,B03752P,Sbr. Jln. Kemang Timur XVII,-6.268951,106.82394
2895,B05391P,SMPN 8,-6.201167,106.84291
2896,B06260P,Gg. Damai,-6.196948,106.9559
2897,B06819P,Jln. Anggrek Cililitan,-6.265484,106.861274
2898,B04454P,Sbr. SMKN 49,-6.129632,106.95568
2899,B01992P,Klinik Kartika Pengadegan,-6.251312,106.85522
2900,B05627P,Taman Menteng 1,-6.19559,106.82999
2901,B01693P,Jln. Ultra Violet,-6.166096,106.90568
2902,B05942P,Gading Orchard,-6.14963,106.92147
2903,B00022P,Akses Jembatan Ciliwung Balekambang,-6.283554,106.84945
2904,B02129P,Lebak Bulus Jak Lingko,-6.289301,106.77299
2905,,Jln. Cempaka Putih Tengah XXVII,-6.176274,106.87167
2906,B00637P,Gereja Santa Anna 2,-6.234003,106.91014
2907,B04121P,Sbr. Pam Jaya DKI,-6.203461,106.80803
2908,B05515P,St. Univ. Pancasila Jak Lingko,-6.338987,106.83458
2909,B01779P,Jiep 2,-6.192554,106.90569
2910,B02420P,Menara Thamrin,-6.185275,106.82291
2911,B06548P,Simpang Manggarai Utara,-6.212697,106.85724
2912,B03852P,Sbr. Jln. SMPN 160,-6.311787,106.88941
2913,B02893P,PMI,-6.241288,106.8351
2914,B01664P,Jln. Tari Klasik,-6.169164,106.91063
2915,B05200P,Simpang Tiga 1,-6.210708,106.93903
2916,B02942P,Pool Hiba Utama 2,-6.20608,106.90261
2917,B05999P,Jln. Budi Mulia Utara,-6.1292,106.83856
2918,B00077P,Asshomadiyah Medicare Centre 2,-6.29557,106.89825
2919,B02295P,Masjid Darul Huda 1,-6.249332,106.89109
2920,B04975P,Simpang Lingkar Duren Sawit,-6.220922,106.91561
2921,B04990P,Simpang Mandara Permai 2,-6.116512,106.75622
2922,B02185P,Mall Bale Kota,-6.181306,106.64346
2923,B04109P,Sbr. Multivision Tower,-6.212375,106.83303
2924,B03171P,RS Pusat Pertamina 3,-6.239806,106.79431
2925,B00634P,Gereja Protestan Tugu,-6.123642,106.92353
2926,B04612P,Sekolah Al Wahyu Cibubur,-6.365855,106.88733
2927,B03623P,Sbr. Institut Teknologi Budi Utomo,-6.221694,106.93904
2928,B03539P,Sbr. Gg. H. Yusuf Jati Padang,-6.29314,106.82863
2929,B02847P,Pintu Kawasan 1,-6.189631,106.90646
2930,B05577P,Taman Barito Sembar,-6.132105,106.92023
2931,B03109P,RPTRA Dukuh,-6.301412,106.87583
2932,B00767P,Hero Basuki Rahmat,-6.22764,106.88296
2933,B02215P,Kuningan 18,-6.225239,106.83015
2934,B05711P,Term. Klender,-6.221557,106.93248
2935,B00053P,Antena II,-6.25033,106.79163
2936,B00613P,Gempol,-6.30729,106.89415
2937,B00780P,Hotel Mulia,-6.213782,106.79602
2938,B03290P,Rusun Pulo Gebang,-6.201478,106.94975
2939,B05290P,SMK Bina Darma DKI,-6.220551,106.92073
2940,B04649P,Sekolah Pinangsia,-6.138056,106.81607
2941,B05476P,St. LRT Pulo Mas 3,-6.176534,106.89379
2942,B01605P,Jln. Summagung II Timur,-6.17247,106.90203
2943,B05009P,Simpang Meruya Ilir 1,-6.196682,106.75517
2944,B06868P,Sbr. RS Harapan Bunda,-6.30186,106.868013
2945,B01185P,Jln. Kaja II KDW,-6.330882,106.88203
2946,B03259P,Ruko Taman Cemara,-6.181009,106.97795
2947,B03066P,Puskesmas Tambora,-6.147656,106.80718
2948,B00546P,Gg. Sabar 2 Lingkar Timur,-6.199915,106.94488
2949,B00231P,Carrefour Pejaten Barat,-6.267834,106.84529
2950,B05045P,Simpang Ps. Pagi,-6.139106,106.811233
2951,B01294P,Jln. Kota Bambu Selatan IV,-6.189285,106.80164
2952,B04805P,Simpang Gading Pori Raya,-6.209232,106.88153
2953,B01559P,Jln. Sandratex 2,-6.293633,106.76529
2954,B02040P,Komplek Interkota Indah,-6.165844,106.72473
2955,B01904P,Kel. Benhil,-6.201552,106.80809
2956,B01470P,Jln. Pendidikan Jatinegara Kaum,-6.212717,106.8977
2957,B03944P,Sbr. Kimia Farma Grogol Utara,-6.226678,106.77849
2958,B02095P,KPU,-6.199411,106.82749
2959,B03894P,Sbr. Kebantenan VIII,-6.109641,106.93032
2960,B00070P,ASMI 2,-6.172158,106.88894
2961,B04504P,Sbr. SPBU Warung Jati,-6.286956,106.82555
2962,B00914P,Jln. Batu Tumbuh,-6.272596,106.86722
2963,B01428P,Jln. Olahraga 1 Raya Bogor,-6.267006,106.86595
2964,B03931P,Sbr. Kel. Semper Timur,-6.114022,106.92653
2965,B00778P,Hotel Melawai,-6.245857,106.79979
2966,B01662P,Jln. Tj. Duren Utara V,-6.173301,106.78304
2967,B01372P,Jln. Masjid Al Wustho,-6.245281,106.90494
2968,B03483P,Sbr. Dinas Kesehatan DKI Jakarta,-6.171269,106.81508
2969,B04653P,Sekolah Remaja Sungai Bambu,-6.1262,106.88414
2970,B06783P,Rusun Karet Tengsin,-6.205086,106.810223
2971,B02688P,Ps. Sumur Batu 2,-6.164781,106.86461
2972,B02372P,Masjid Nururrohman Pondok Kopi,-6.218564,106.94447
2973,B01416P,Jln. Nangka,-6.306392,106.89015
2974,B00600P,Gedung Pompa Cideng Siantar,-6.173284,106.80669
2975,B01064P,Jln. Gading Batavia,-6.148939,106.90002
2976,B00843P,Jln. Al Hidayah Balekambang,-6.288369,106.85204
2977,B01925P,Kel. Kb. Kacang,-6.190837,106.81501
2978,B03102P,Rorotan BKT,-6.13934,106.96917
2979,B05575P,Taman Bambu 1,-6.302506,106.91524
2980,B05008P,Simpang Merak Cipinang Indah,-6.234815,106.894
2981,B03388P,SDN Lebak Bulus 01,-6.303559,106.78362
2982,B02117P,Lapangan Hankam,-6.258139,106.76796
2983,B02189P,Mall Cipinang Indah 1,-6.239676,106.89405
2984,B04438P,Sbr. SMK 57,-6.291191,106.82342
2985,B03253P,Ruko Permata Senayan 2,-6.22148,106.79111
2986,B01730P,Jatinegara Kaum Raya Bekasi,-6.203351,106.90407
2987,,Jln. H. Yahya,-6.230219,106.87122
2988,B02436P,Metro Sunter,-6.137241,106.87315
2989,B02860P,Plaza Blok M,-6.244978,106.79752
2990,B02746P,Perlintasan Kereta Api Kebayoran,-6.240914,106.78098
2991,B02914P,Polsek Tj. Priok,-6.115316,106.88029
2992,B00575P,Gg. Umbang Lingkar Timur,-6.189303,106.94454
2993,B04848P,Simpang Indraloka 2,-6.15703,106.77786
2994,B04066P,Sbr. Masjid Jami Fathur Ghofur,-6.353998,106.87841
2995,B01911P,Kel. Ciracas,-6.328805,106.8775
2996,P00067,Gatot Subroto LIPI Arah Barat,-6.227392,106.81763
2997,B02966P,Pos Rw 06 Pondok Bambu,-6.229454,106.90441
2998,B02621P,Ps. Kaget Pengadegan,-6.249871,106.85659
2999,B02116P,Lapangan Bola Meruya Ilir,-6.197423,106.76661
3000,B01112P,Jln. H. Jusin Susukan,-6.314775,106.8681
3001,B00802P,Institut Teknologi Budi Utomo 1,-6.221862,106.93932
3002,B01574P,Jln. Sentosa Tambun Rengas,-6.176636,106.96234
3003,B02706P,Pedati 2,-6.222237,106.87435
3004,B01327P,Jln. Lorong 5,-6.107716,106.8955
3005,B05804P,TTI Center,-6.2862,106.8339
3006,B04540P,Sbr. Tambun Utara,-6.163269,106.96186
3007,B04079P,Sbr. Masjid Raya Baitul Muttaqin,-6.323614,106.86447
3008,B04153P,Sbr. Ps. Kb. Pisang,-6.152426,106.7807
3009,B01479P,Jln. Permata Indah 8,-6.182805,106.98805
3010,B04429P,Sbr. SMAN 66,-6.306177,106.80368
3011,B04018P,Sbr. Masjid Al Bakrie,-6.218907,106.8378
3012,B03669P,Sbr. Jln. Cakrawala,-6.264077,106.8843
3013,B01549P,Jln. Sabar 1 Petukangan,-6.240055,106.75249
3014,B02635P,Ps. Kopro,-6.176185,106.78364
3015,B01393P,Jln. Mesjid Al Mabruk,-6.28435,106.85293
3016,B02222P,Markas Intai Amfibi Marunda,-6.114361,106.94998
3017,B06794P,Sbr. Jln. Kamboja Halim,-6.265656,106.879334
3018,B05244P,SMA Angkasa 2,-6.276218,106.88766
3019,B02806P,Perumahan EKS Yon Angkub,-6.264169,106.87008
3020,B02584P,Ps. Bebek Marunda 2,-6.111296,106.94801
3021,B00631P,Gereja Katholik Salib Suci,-6.125765,106.91976
3022,B03741P,Sbr. Jln. Kampung Baru V,-6.225077,106.76062
3023,B01178P,Jln. Jeruk Garut,-6.183912,106.7777
3024,B01257P,Jln. Kemandoran III Grogol Utara,-6.206938,106.78618
3025,B00689P,Grand Dhika City,-6.261877,107.01858
3026,B06161P,Tanah Merdeka 2,-6.108023,106.92116
3027,B00707P,Grii Kelapa Gading,-6.145063,106.90953
3028,B04041P,Sbr. Masjid Arrahim Rawa Kompeni,-6.104841,106.69008
3029,B05068P,Simpang Perniagaan Tambora,-6.14163,106.80768
3030,B03261P,Ruko Taman Kb. Jeruk,-6.197388,106.74818
3031,B02631P,Ps. Keramik Panglima Polim,-6.252307,106.797286
3032,B01297P,Jln. Kramat I Rawabinong,-6.298205,106.9054
3033,B02289P,Masjid Baiturrahman Duren Sawit,-6.22628,106.91579
3034,B04150P,Sbr. Ps. Jongkok,-6.108859,106.93453
3035,B01020P,Jln. Dahlia KDW,-6.348905,106.88437
3036,B01543P,Jln. Rorotan IX Gg. IV,-6.160091,106.95916
3037,B00830P,Jakarta Islamic Hospital,-6.299909,106.86966
3038,B00311P,Dipo Tower,-6.203007,106.80074
3039,B00423P,Gg. Bidan Baru,-6.327013,106.85027
3040,B04464P,Sbr. SMPN 128,-6.279045,106.88927
3041,B05460P,St. Klender Muka,-6.212928,106.89948
3042,B04440P,Sbr. SMK Angkasa 2,-6.252021,106.88972
3043,B04125P,Sbr. Panti Asuhan Putera Mulia,-6.188919,106.88855
3044,B00675P,Graha Mandiri,-6.197443,106.82533
3045,B02227P,Masjid Al Akhbar PWI 2,-6.233343,106.88858
3046,B06789P,Jl. Marunda Makmur I,-6.107259,106.959837
3047,B06431P,SDN Utan Kayu Selatan 23 Pagi,-6.203858,106.87078
3048,B01449P,Jln. Pancoran Indah 1,-6.251998,106.84266
3049,B05048P,Simpang Ps. Patra 2,-6.182981,106.77982
3050,B04968P,Simpang Lapangan Tembak Raya Bogor,-6.343672,106.86917
3051,B05105P,Simpang Rawa Kepa Utama,-6.169911,106.80177
3052,B01987P,Klinik Darsa Medika Kamal,-6.099616,106.69901
3053,B03631P,Sbr. Jln. Albarkah I Cilandak,-6.285954,106.79961
3054,B01896P,Kejaksaan Negeri Jakbar,-6.184648,106.73731
3055,B04439P,Sbr. SMK Al Hidayah 1,-6.308208,106.81387
3056,B04992P,Simpang Mangga Besar XI,-6.148616,106.82554
3057,B01248P,Jln. Kelapa Hybrida 10,-6.144495,106.90988
3058,B05511P,St. Tebet 2,-6.225525,106.85813
3059,B05135P,Simpang Sabar Raya Petukangan 2,-6.236966,106.7526
3060,B02258P,Masjid Al Murtamiyyah Marunda,-6.107261,106.96159
3061,B02805P,Perumahan Buddha Tzu Chi 2,-6.107634,106.77184
3062,B04358P,Sbr. SDN Palmerah 07,-6.205628,106.79661
3063,B05915P,Yayasan Asih Budi,-6.229867,106.92007
3064,B05510P,St. Tebet 1,-6.225576,106.85862
3065,B05127P,Simpang Roa Malaka Selatan,-6.134704,106.80998
3066,B02798P,Perum Taman Kota 2,-6.160549,106.75615
3067,B00965P,Jln. Bungur II Rambutan,-6.313168,106.8847
3068,B03085P,Rawa Sengon,-6.142574,106.90094
3069,B01844P,Kav Marinir Kalimalang,-6.247975,106.92659
3070,B02502P,Museum Nasional VIsible Storage,-6.307188,106.89653
3071,B01041P,Jln. Dewi Sinta,-6.167442,106.91
3072,B04160P,Sbr. Ps. Malaka Rorotan,-6.14046,106.95523
3073,B06818P,Jln. Raya Inpres,-6.286217,106.862878
3074,B02320P,Masjid Jami Al Mamur Bukit Duri,-6.225059,106.85606
3075,B04919P,Simpang Kelapa Dua H. Kelik,-6.208532,106.76918
3076,B05751P,TK Angkasa 8,-6.285191,106.90125
3077,B01858P,Kebantenan,-6.114554,106.9264
3078,B01600P,Jln. Sukabumi Selatan,-6.216704,106.76921
3079,B01091P,Jln. H Mahid,-6.292494,106.88881
3080,B05215P,Simpang Waru Cemara,-6.11862,106.91531
3081,B00723P,H Soleh I Sukabumi Selatan,-6.219658,106.77847
3082,B06063P,Polsek BSD,-6.296063,106.68131
3083,B02482P,MTsN 19,-6.304793,106.8017
3084,B05503P,St. Taman Kota,-6.159205,106.75696
3085,B00395P,Gg. Aim 1,-6.200344,106.9351
3086,B01255P,Jln. Kel. Raya,-6.229105,106.91435
3087,B06187P,Jln. Radjiman 1,-6.190263,106.92314
3088,B04418P,Sbr. SMAN 10,-6.14688,106.82645
3089,B05243P,SMA Angkasa 1,-6.24975,106.88267
3090,B05538P,STPDN,-6.28439,106.81899
3091,B00281P,Condet Raya,-6.280969,106.85517
3092,B02452P,Midi Utama Rorotan,-6.144886,106.95626
3093,B04024P,Sbr. Masjid Al Ichrom,-6.117474,106.71026
3094,B06540P,Sbr. Taman Gg. Kelor,-6.211317,106.85882
3095,B00841P,Jln. Al Baidho 1,-6.293763,106.9046
3096,B03134P,RS Duren Sawit 1,-6.230656,106.91014
3097,B01586P,Jln. Sitrun,-6.197192,106.76696
3098,B06834P,Gg. Durian,-6.337381,106.834892
3099,B04680P,Sentra Timur,-6.20556,106.94787
3100,B01806P,Kampung Padaengan 1,-6.189361,106.93472
3101,B04297P,Sbr. RS Zahirah,-6.335205,106.82312
3102,B05289P,SMK Averus Pondok Pinang,-6.274852,106.77358
3103,B04087P,Sbr. Mess Perwira Cendrawasih,-6.252205,106.88416
3104,B03552P,Sbr. Gg. Padi Pelita Cipinang,-6.211895,106.88755
3105,B04060P,Sbr. Masjid Jami Ar Roghibin,-6.156697,106.95965
3106,B05326P,SMKN 63,-6.351697,106.79855
3107,B00207P,Bulak Turi,-6.104952,106.97016
3108,B03126P,RS Budi Jaya,-6.218825,106.84519
3109,P00009,Bank Indonesia Arah Selatan,-6.184784,106.82326
3110,B03434P,SDN Tj. Duren Utara 06 07,-6.184032,106.783329
3111,B02984P,PPKD Jaktim,-6.247777,106.94236
3112,B05389P,SMPN 78,-6.173538,106.85226
3113,B05097P,Simpang Rajawali Cipinang Indah,-6.233049,106.89328
3114,B05956P,Depo Kontainer Tj. Priok 2,-6.11153,106.87694
3115,B02745P,Perlintasan KA Rajawali,-6.147838,106.83729
3116,B00381P,Gading Nirwana,-6.148645,106.91295
3117,B02002P,Kober Balekambang,-6.282601,106.84932
3118,B06691P,Sbr. SDN Pademangan Timur 05 07,-6.132995,106.84423
3119,B01646P,Jln. Taman Surya I,-6.164861,106.77935
3120,B04487P,Sbr. SMPN 235,-6.254607,106.75642
3121,B00288P,Daarus Saada Duri Kosambi,-6.176932,106.7079
3122,B02910P,Polsek Koja,-6.119814,106.91686
3123,B04391P,Sbr. Sekolah Lamuel,-6.198765,106.80317
3124,B02683P,Ps. Sinar Lagoa 1,-6.111659,106.90764
3125,B03978P,Sbr. Komplek Pertambangan Kelapa Dua,-6.216617,106.77072
3126,B04099P,Sbr. Minimarket Sunter Jaya 2,-6.154605,106.86171
3127,B02625P,Ps. Kebayoran Lama 1,-6.238477,106.7833
3128,B03943P,Sbr. Kemanggisan Utama I,-6.189605,106.78937
3129,B05988P,Kel. Ancol,-6.12447,106.81738
3130,B03424P,SDN Rorotan 03,-6.144153,106.95627
3131,B06558P,Jln. Rawamangun Selatan 2,-6.201932,106.8799
3132,B06890P,Jln. Tenggiri Raya,-6.11397,106.88007
3133,B06291P,Jati Padang 2,-6.285637,106.82632
3134,B00794P,Imigrasi Kelas I Jaksel,-6.273244,106.77478
3135,B02816P,Perumahan Walikota Jakbar 1,-6.214325,106.72509
3136,B06741P,Jln. Prapanca Raya,-6.25612,106.803634
3137,B01370P,Jln. Masjid Al Ikhlas,-6.23727,106.93436
3138,B05052P,Simpang Ps. Warakas 3,-6.115511,106.87993
3139,B03938P,Sbr. Kel. Tanah Tinggi,-6.183851,106.8492
3140,B01981P,Kirana Boutique,-6.17413,106.8966
3141,B01358P,Jln. Manggis Pangeran Jayakarta,-6.139865,106.8203
3142,B00074P,Asrama Marinir Marunda 2,-6.114579,106.95023
3143,B02091P,KPP Pratama Tambora,-6.136138,106.81037
3144,B05108P,Simpang Rawasari Ahmad Yani,-6.187726,106.87473
3145,B02163P,LPPI 1,-6.261622,106.81565
3146,B00933P,Jln. Berlian II Pondok Labu,-6.298412,106.79927
3147,B02530P,Naga Raya Duren Sawit,-6.224769,106.91146
3148,B02981P,Pospol Tomang 2,-6.174341,106.80489
3149,B04924P,Simpang Kemang Selatan 1,-6.274242,106.82066
3150,B01328P,Jln. Lotus Indah,-6.116215,106.76534
